"","mouse","day","tissue","Percent","cluster"
"10023","M3","D14","Brain",0.05124447,"Cluster_1208"
"10024","M3","D14","Brain",0.002641552,"Cluster_1945"
"10025","M3","D14","Brain",0.2689994,"Cluster_4"
"10026","M3","D14","Brain",0.003780808,"Cluster_1761"
"10027","M3","D14","Brain",0.1430877,"Cluster_119"
"10028","M3","D14","Brain",0.06760355,"Cluster_1075"
"10029","M3","D14","Brain",0.002517617,"Cluster_169"
"10030","M3","D14","Brain",0.001790901,"Cluster_673"
"10031","M3","D14","Brain",0.08234873,"Cluster_13"
"10032","M3","D14","Brain",0.0089969,"Cluster_64"
"10033","M3","D14","Brain",0.003963721,"Cluster_1010"
"10034","M3","D14","Brain",0.008284734,"Cluster_1044"
"10035","M3","D14","Brain",0.005337823,"Cluster_35"
"10036","M3","D14","Brain",0.008719968,"Cluster_861"
"10037","M3","D14","Brain",0.09866399,"Cluster_338"
"10038","M3","D14","Brain",0.04939872,"Cluster_315"
"10039","M3","D14","Brain",0.8739274,"Cluster_12"
"10040","M3","D14","Ear",0.3820392,"Cluster_290"
"10041","M3","D14","Ear",0.05797378,"Cluster_1151"
"10042","M3","D14","Ear",0.2957492,"Cluster_547"
"10043","M3","D14","Ear",1.809825,"Cluster_12"
"10044","M3","D14","Ear",1.050539,"Cluster_1123"
"10045","M3","D14","Ear",0.02328813,"Cluster_2082"
"10046","M3","D14","Ear",0.6452894,"Cluster_128"
"10047","M3","D14","Ear",0.4616721,"Cluster_240"
"10048","M3","D14","Ear",2.878804,"Cluster_50"
"10049","M3","D14","Ear",0.06721475,"Cluster_1677"
"10050","M3","D14","Ear",2.041776,"Cluster_1545"
"10051","M3","D14","Ear",0.07489076,"Cluster_264"
"10052","M3","D14","Ear",0.01578275,"Cluster_1260"
"10053","M3","D14","Ear",0.7286814,"Cluster_1676"
"10054","M3","D14","Ear",2.454759,"Cluster_978"
"10055","M3","D14","Ear",0.2359106,"Cluster_4037"
"10056","M3","D14","Ear",0.09312695,"Cluster_1137"
"10057","M3","D14","Ear",0.03100025,"Cluster_3990"
"10058","M3","D14","Ear",0.1080507,"Cluster_546"
"10059","M3","D14","Ear",0.1204386,"Cluster_3909"
"10060","M3","D14","Ear",0.02877381,"Cluster_1830"
"10061","M3","D14","Ear",0.3547663,"Cluster_141"
"10062","M3","D14","Ear",0.3552439,"Cluster_4073"
"10063","M3","D14","Ear",5.609363,"Cluster_1831"
"10064","M3","D14","Ear",0.2860955,"Cluster_1221"
"10065","M3","D14","Ear",0.1380623,"Cluster_1972"
"10066","M3","D14","Ear",0.01930972,"Cluster_323"
"10067","M3","D14","Ear",0.005594718,"Cluster_294"
"10068","M3","D14","Ear",0.2090142,"Cluster_248"
"10069","M3","D14","Ear",0.06302183,"Cluster_929"
"10070","M3","D14","Ear",3.920828,"Cluster_151"
"10071","M3","D14","Ear",1.367496,"Cluster_86"
"10072","M3","D14","Ear",0.2615726,"Cluster_841"
"10073","M3","D14","Ear",0.3835038,"Cluster_1678"
"10074","M3","D14","Ear",0.1743283,"Cluster_548"
"10075","M3","D14","Ear",0.6979399,"Cluster_88"
"10076","M3","D14","Ear",2.716016,"Cluster_232"
"10077","M3","D14","Ear",0.1383458,"Cluster_465"
"10078","M3","D14","Ear",0.5566016,"Cluster_1124"
"10079","M3","D14","Ear",0.01793596,"Cluster_2314"
"10080","M3","D14","Ear",0.3603526,"Cluster_1231"
"10081","M3","D14","Ear",0.2718395,"Cluster_2272"
"10082","M3","D14","Ear",0.6887181,"Cluster_215"
"10083","M3","D14","Ear",0.8646508,"Cluster_493"
"10084","M3","D14","Ear",0.009779838,"Cluster_18"
"10085","M3","D14","Ear",0,"Cluster_1600"
"10086","M3","D14","Ear",1.160223,"Cluster_825"
"10087","M3","D14","Ear",0.6630059,"Cluster_293"
"10088","M3","D14","Ear",0.02527614,"Cluster_380"
"10089","M3","D14","Ear",0.1692102,"Cluster_1689"
"10090","M3","D14","Ear",1.311082,"Cluster_1537"
"10091","M3","D14","Ear",0.3121118,"Cluster_61"
"10092","M3","D14","Ear",2.030485,"Cluster_503"
"10093","M3","D14","Ear",2.831628,"Cluster_1989"
"10094","M3","D14","Ear",0.3651742,"Cluster_2245"
"10095","M3","D14","Ear",0.349814,"Cluster_824"
"10096","M3","D14","Ear",0.1465386,"Cluster_119"
"10097","M3","D14","Ear",0.6296981,"Cluster_1909"
"10098","M3","D14","Ear",1.732543,"Cluster_588"
"10099","M3","D14","Ear",2.308296,"Cluster_1274"
"10100","M3","D14","Ear",2.74716,"Cluster_327"
"10101","M3","D14","Ear",0.4965844,"Cluster_928"
"10102","M3","D14","Ear",0.3953629,"Cluster_357"
"10103","M3","D14","Ear",0.0273571,"Cluster_56"
"10104","M3","D14","Ear",0.6050868,"Cluster_39"
"10105","M3","D14","Ear",0.2918412,"Cluster_20"
"10106","M3","D14","Ear",0.05290166,"Cluster_6"
"10107","M3","D14","Ear",1.427392,"Cluster_26"
"10108","M3","D14","Ear",0.01358819,"Cluster_532"
"10109","M3","D14","Ear",34.93095,"Cluster_504"
"10110","M3","D14","Ear",0.1174368,"Cluster_470"
"10111","M3","D14","Ear",0.8107846,"Cluster_1571"
"10112","M3","D14","Ear",0.03029589,"Cluster_624"
"10113","M3","D14","Ear",0.1538292,"Cluster_853"
"10114","M3","D14","Ear",0.02967275,"Cluster_19"
"10115","M3","D14","Ear",0.1412415,"Cluster_763"
"10116","M3","D14","Ear",0,"Cluster_1599"
"10117","M3","D14","Ear",0.01313439,"Cluster_467"
"10118","M3","D14","Ear",0.01713675,"Cluster_64"
"10119","M3","D14","Ear",0.09857693,"Cluster_2441"
"10120","M3","D14","Ear",0.09092579,"Cluster_1372"
"10121","M3","D14","Ear",1.048788,"Cluster_4"
"10122","M3","D14","Ear",0.09128283,"Cluster_591"
"10123","M3","D14","Ear",0.2263789,"Cluster_4038"
"10124","M3","D14","Ear",0.6423897,"Cluster_13"
"10125","M3","D14","Ear",0.1706291,"Cluster_84"
"10126","M3","D14","Ear",0.01426519,"Cluster_27"
"10127","M3","D14","Ear",1.294443,"Cluster_1613"
"10128","M3","D14","Ear",0.3753571,"Cluster_595"
"10129","M3","D14","Ear",0.4847292,"Cluster_1610"
"10130","M3","D14","Ear",0.1086207,"Cluster_700"
"10131","M3","D14","Ear",0.08898382,"Cluster_527"
"10132","M3","D14","Ear",0,"Cluster_4039"
"10133","M3","D14","Ear",1.30145,"Cluster_437"
"10134","M3","D14","Ear",0,"Cluster_663"
"10135","M3","D14","Ear",0.6098207,"Cluster_647"
"10136","M3","D14","Ear",0.1364456,"Cluster_315"
"10137","M3","D14","Ear",0.05655506,"Cluster_403"
"10138","M3","D14","Ear",2.135913,"Cluster_1152"
"10139","M3","D14","Ear",0.4343618,"Cluster_2305"
"10140","M3","D14","Ear",0.1402493,"Cluster_822"
"10141","M3","D14","Ear",0.04365415,"Cluster_662"
"10142","M3","D14","Ear",0.6227941,"Cluster_338"
"10143","M3","D14","Ear",0.3705769,"Cluster_650"
"10144","M3","D14","GonFat",0.002410344,"Cluster_956"
"10145","M3","D14","GonFat",0.004333234,"Cluster_1202"
"10146","M3","D14","GonFat",0.0008703655,"Cluster_684"
"10147","M3","D14","GonFat",0.0005029125,"Cluster_1595"
"10148","M3","D14","GonFat",0,"Cluster_1234"
"10149","M3","D14","GonFat",0.001144518,"Cluster_2544"
"10150","M3","D14","GonFat",0.0007264291,"Cluster_789"
"10151","M3","D14","GonFat",0.001778907,"Cluster_402"
"10152","M3","D14","GonFat",0.003329512,"Cluster_2087"
"10153","M3","D14","GonFat",0.0009844657,"Cluster_2447"
"10154","M3","D14","GonFat",0.001802103,"Cluster_3908"
"10155","M3","D14","GonFat",0.1275663,"Cluster_13"
"10156","M3","D14","GonFat",0.006224159,"Cluster_3991"
"10157","M3","D14","GonFat",0.01695412,"Cluster_78"
"10158","M3","D14","GonFat",0.0009825332,"Cluster_3364"
"10159","M3","D14","GonFat",0.0005732935,"Cluster_3164"
"10160","M3","D14","GonFat",0.01508054,"Cluster_662"
"10161","M3","D14","GonFat",0.0002863297,"Cluster_1122"
"10162","M3","D14","GonFat",0.00114079,"Cluster_3729"
"10163","M3","D14","GonFat",0.003465558,"Cluster_246"
"10164","M3","D14","GonFat",0.001469969,"Cluster_2467"
"10165","M3","D14","GonFat",0.000344098,"Cluster_3091"
"10166","M3","D14","GonFat",0.03900024,"Cluster_327"
"10167","M3","D14","GonFat",0.02324827,"Cluster_424"
"10168","M3","D14","GonFat",0.001608142,"Cluster_2879"
"10169","M3","D14","GonFat",0.0795199,"Cluster_59"
"10170","M3","D14","GonFat",0.004323666,"Cluster_2215"
"10171","M3","D14","GonFat",0.006813441,"Cluster_1741"
"10172","M3","D14","GonFat",0.001074172,"Cluster_3567"
"10173","M3","D14","GonFat",0.002148155,"Cluster_4233"
"10174","M3","D14","GonFat",0.002524665,"Cluster_537"
"10175","M3","D14","GonFat",0.0009480888,"Cluster_3049"
"10176","M3","D14","GonFat",0.009026322,"Cluster_206"
"10177","M3","D14","GonFat",0.007530085,"Cluster_2244"
"10178","M3","D14","GonFat",0.0008700337,"Cluster_3442"
"10179","M3","D14","GonFat",0,"Cluster_493"
"10180","M3","D14","GonFat",0.001421535,"Cluster_58"
"10181","M3","D14","GonFat",0.00304071,"Cluster_3747"
"10182","M3","D14","GonFat",0.0005198782,"Cluster_3633"
"10183","M3","D14","GonFat",0.005892598,"Cluster_62"
"10184","M3","D14","GonFat",0.002348932,"Cluster_1406"
"10185","M3","D14","GonFat",0.0192077,"Cluster_119"
"10186","M3","D14","GonFat",0.001663652,"Cluster_2381"
"10187","M3","D14","GonFat",0.003579334,"Cluster_1689"
"10188","M3","D14","GonFat",0.0009737241,"Cluster_1373"
"10189","M3","D14","GonFat",0,"Cluster_723"
"10190","M3","D14","GonFat",0.004267391,"Cluster_86"
"10191","M3","D14","GonFat",0.001145049,"Cluster_3349"
"10192","M3","D14","GonFat",0.06455345,"Cluster_21"
"10193","M3","D14","GonFat",0.007098107,"Cluster_2421"
"10194","M3","D14","GonFat",0.002442334,"Cluster_2065"
"10195","M3","D14","GonFat",0.002581454,"Cluster_443"
"10196","M3","D14","GonFat",0.002751103,"Cluster_453"
"10197","M3","D14","GonFat",0,"Cluster_1722"
"10198","M3","D14","GonFat",0.002239671,"Cluster_2851"
"10199","M3","D14","GonFat",0.004903397,"Cluster_1386"
"10200","M3","D14","GonFat",0.001929941,"Cluster_2236"
"10201","M3","D14","GonFat",0,"Cluster_3768"
"10202","M3","D14","GonFat",0.002642245,"Cluster_4105"
"10203","M3","D14","GonFat",0.04968672,"Cluster_1088"
"10204","M3","D14","GonFat",0.08110861,"Cluster_853"
"10205","M3","D14","GonFat",0.002572507,"Cluster_1602"
"10206","M3","D14","GonFat",0.001751726,"Cluster_2878"
"10207","M3","D14","GonFat",0.02275498,"Cluster_202"
"10208","M3","D14","GonFat",0.001999346,"Cluster_957"
"10209","M3","D14","GonFat",0.0009490445,"Cluster_2958"
"10210","M3","D14","GonFat",0.001001545,"Cluster_2992"
"10211","M3","D14","GonFat",0.002582353,"Cluster_2080"
"10212","M3","D14","GonFat",0.003214319,"Cluster_2361"
"10213","M3","D14","GonFat",0.007389305,"Cluster_323"
"10214","M3","D14","GonFat",0.001343835,"Cluster_1458"
"10215","M3","D14","GonFat",0.002101456,"Cluster_2344"
"10216","M3","D14","GonFat",0.008430996,"Cluster_890"
"10217","M3","D14","GonFat",0.1495036,"Cluster_67"
"10218","M3","D14","GonFat",0.005216219,"Cluster_1701"
"10219","M3","D14","GonFat",0.001617475,"Cluster_188"
"10220","M3","D14","GonFat",0.009031372,"Cluster_1007"
"10221","M3","D14","GonFat",0.001618283,"Cluster_2916"
"10222","M3","D14","GonFat",0.01356606,"Cluster_1229"
"10223","M3","D14","GonFat",0.0003771844,"Cluster_1265"
"10224","M3","D14","GonFat",0.01690149,"Cluster_1221"
"10225","M3","D14","GonFat",0.02612369,"Cluster_215"
"10226","M3","D14","GonFat",0.001101488,"Cluster_2288"
"10227","M3","D14","GonFat",0.08509195,"Cluster_232"
"10228","M3","D14","GonFat",0.07552637,"Cluster_50"
"10229","M3","D14","GonFat",0.00677747,"Cluster_3730"
"10230","M3","D14","GonFat",0.001232854,"Cluster_4191"
"10231","M3","D14","GonFat",0.008987121,"Cluster_1729"
"10232","M3","D14","GonFat",0.0009339803,"Cluster_3394"
"10233","M3","D14","GonFat",0.004071539,"Cluster_447"
"10234","M3","D14","GonFat",0.0009075219,"Cluster_3290"
"10235","M3","D14","GonFat",0.03334016,"Cluster_1419"
"10236","M3","D14","GonFat",0.001445212,"Cluster_3329"
"10237","M3","D14","GonFat",0.0014497,"Cluster_3936"
"10238","M3","D14","GonFat",0.0009896764,"Cluster_174"
"10239","M3","D14","GonFat",0.002773495,"Cluster_1762"
"10240","M3","D14","GonFat",0.001103264,"Cluster_3102"
"10241","M3","D14","GonFat",0.0006220727,"Cluster_4183"
"10242","M3","D14","GonFat",0.001856353,"Cluster_3156"
"10243","M3","D14","GonFat",0.0005943511,"Cluster_3974"
"10244","M3","D14","GonFat",0.001805097,"Cluster_1395"
"10245","M3","D14","GonFat",0.007395048,"Cluster_619"
"10246","M3","D14","GonFat",0.001259272,"Cluster_733"
"10247","M3","D14","GonFat",0.001520433,"Cluster_3168"
"10248","M3","D14","GonFat",0.00694376,"Cluster_221"
"10249","M3","D14","GonFat",0.001518206,"Cluster_3406"
"10250","M3","D14","GonFat",0.01998278,"Cluster_514"
"10251","M3","D14","GonFat",0.02201707,"Cluster_1740"
"10252","M3","D14","GonFat",0.007925659,"Cluster_575"
"10253","M3","D14","GonFat",0.0008872058,"Cluster_2739"
"10254","M3","D14","GonFat",0,"Cluster_844"
"10255","M3","D14","GonFat",0.001427809,"Cluster_4296"
"10256","M3","D14","GonFat",0.001257003,"Cluster_4040"
"10257","M3","D14","GonFat",0.00113467,"Cluster_2010"
"10258","M3","D14","GonFat",0.001687816,"Cluster_1785"
"10259","M3","D14","GonFat",0.00198117,"Cluster_3202"
"10260","M3","D14","GonFat",0.03190145,"Cluster_357"
"10261","M3","D14","GonFat",0.0994281,"Cluster_151"
"10262","M3","D14","GonFat",0.0009154137,"Cluster_3057"
"10263","M3","D14","GonFat",0.001428174,"Cluster_1253"
"10264","M3","D14","GonFat",0.004707851,"Cluster_1976"
"10265","M3","D14","GonFat",0.002054757,"Cluster_2552"
"10266","M3","D14","GonFat",0.08874272,"Cluster_1831"
"10267","M3","D14","GonFat",0.0009017741,"Cluster_2832"
"10268","M3","D14","GonFat",0.01438704,"Cluster_240"
"10269","M3","D14","GonFat",0.002425709,"Cluster_2439"
"10270","M3","D14","GonFat",0,"Cluster_3194"
"10271","M3","D14","GonFat",0,"Cluster_4240"
"10272","M3","D14","GonFat",0.09748944,"Cluster_19"
"10273","M3","D14","GonFat",0.001755692,"Cluster_189"
"10274","M3","D14","GonFat",0.005906794,"Cluster_1401"
"10275","M3","D14","GonFat",0.06121727,"Cluster_1830"
"10276","M3","D14","GonFat",0.02727805,"Cluster_1635"
"10277","M3","D14","GonFat",0.002786877,"Cluster_1190"
"10278","M3","D14","GonFat",0.002000657,"Cluster_117"
"10279","M3","D14","GonFat",0.001081064,"Cluster_2440"
"10280","M3","D14","GonFat",0.0008088077,"Cluster_1464"
"10281","M3","D14","GonFat",0.001201365,"Cluster_430"
"10282","M3","D14","GonFat",0.06259881,"Cluster_294"
"10283","M3","D14","GonFat",0.001026889,"Cluster_124"
"10284","M3","D14","GonFat",0.002551361,"Cluster_856"
"10285","M3","D14","GonFat",0.0009674863,"Cluster_2939"
"10286","M3","D14","GonFat",0.0005029125,"Cluster_4323"
"10287","M3","D14","GonFat",0.04211547,"Cluster_248"
"10288","M3","D14","GonFat",0.02619669,"Cluster_840"
"10289","M3","D14","GonFat",0.0004491661,"Cluster_4227"
"10290","M3","D14","GonFat",0.003096882,"Cluster_1652"
"10291","M3","D14","GonFat",0.001854226,"Cluster_1725"
